Neighbourhood,Neighbourhood Latitude,Neighbourhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
Davisville North,43.7127511,-79.3901975,Starbucks,43.706859,-79.39695,Coffee Shop
Davisville North,43.7127511,-79.3901975,GoodLife Fitness Toronto Dunfield and Eglinton,43.707645,-79.395303,Gym
Davisville North,43.7127511,-79.3901975,Toronto Sporting Life 10k,43.7118316505242,-79.39945147259415,Track
Davisville North,43.7127511,-79.3901975,Prohibition Gastrohouse,43.70709833066808,-79.39700879978479,Gastropub
Davisville North,43.7127511,-79.3901975,XO Gelato,43.70517671239303,-79.3887930388649,Dessert Shop
Davisville North,43.7127511,-79.3901975,Barreworks,43.71407030751952,-79.40010911522093,Yoga Studio
Davisville North,43.7127511,-79.3901975,Dogs Off-Leash Area,43.71658934061667,-79.38424587249756,Dog Run
Davisville North,43.7127511,-79.3901975,Sushi Rock Café,43.709088833260985,-79.39864107618006,Sushi Restaurant
Davisville North,43.7127511,-79.3901975,Fit for Life,43.70730359911103,-79.39690136703626,Salad Place
Davisville North,43.7127511,-79.3901975,Sip Wine Bar,43.709706559620166,-79.39855751580205,Wine Bar
Davisville North,43.7127511,-79.3901975,Banh Mi Boys,43.709216793291695,-79.39877705894672,Fast Food Restaurant
Davisville North,43.7127511,-79.3901975,Chipotle Mexican Grill,43.70815173828545,-79.3982778666589,Mexican Restaurant
Davisville North,43.7127511,-79.3901975,Uncle Betty's Diner,43.7144524368588,-79.40009057656115,Diner
Davisville North,43.7127511,-79.3901975,Rolltation,43.707516562779155,-79.39845605240227,Japanese Restaurant
Davisville North,43.7127511,-79.3901975,Tio's Urban Mexican,43.71463,-79.4,Mexican Restaurant
Davisville North,43.7127511,-79.3901975,FormoCha,43.707298092598755,-79.39583360320451,Bubble Tea Shop
Davisville North,43.7127511,-79.3901975,Flaky Tart,43.70653850357435,-79.38961139953942,Dessert Shop
Davisville North,43.7127511,-79.3901975,Zee Grill,43.70498511291793,-79.38847622354874,Seafood Restaurant
Davisville North,43.7127511,-79.3901975,Aroma Espresso Bar,43.70694387159571,-79.39841321891859,Coffee Shop
Davisville North,43.7127511,-79.3901975,Best Buy,43.71000147945975,-79.39952357682165,Electronics Store
Davisville North,43.7127511,-79.3901975,Cineplex VIP Yonge & Eglinton,43.706515446920825,-79.39894967345053,Movie Theater
Davisville North,43.7127511,-79.3901975,Sushi Shop,43.713861,-79.400093,Restaurant
Davisville North,43.7127511,-79.3901975,Crossfit Metric,43.70747956557104,-79.38985687683696,Gym
Davisville North,43.7127511,-79.3901975,Starbucks,43.70594,-79.38941,Coffee Shop
Davisville North,43.7127511,-79.3901975,Noah's Natural Foods,43.70998028558085,-79.39903038319292,Food & Drink Shop
Davisville North,43.7127511,-79.3901975,Civello Salon,43.71511093497453,-79.40030409940266,Salon / Barbershop
Davisville North,43.7127511,-79.3901975,C'est Bon,43.71678474928588,-79.40040634837081,Chinese Restaurant
Davisville North,43.7127511,-79.3901975,Sweet Jesus,43.70754173994441,-79.39450878233254,Ice Cream Shop
Davisville North,43.7127511,-79.3901975,Starbucks,43.707514422521236,-79.39849650745714,Coffee Shop
Davisville North,43.7127511,-79.3901975,Nailsense,43.71746731916717,-79.40065341489495,Spa
Davisville North,43.7127511,-79.3901975,Snakes & Lattes,43.70687937589194,-79.39664592631574,Gaming Cafe
Davisville North,43.7127511,-79.3901975,lululemon,43.7134783384539,-79.4000817882245,Clothing Store
Davisville North,43.7127511,-79.3901975,Cineplex Cinemas,43.7074639404955,-79.39848424554106,Movie Theater
Davisville North,43.7127511,-79.3901975,Starbucks,43.70774693757684,-79.39855597511038,Coffee Shop
Davisville North,43.7127511,-79.3901975,La Bohème,43.71167599695102,-79.39935123848237,Café
Davisville North,43.7127511,-79.3901975,Sakae Sushi,43.70494407149989,-79.38870408604551,Sushi Restaurant
Davisville North,43.7127511,-79.3901975,Alleycatz Live Jazz Bar,43.71054780189708,-79.398826891894,Jazz Club
Davisville North,43.7127511,-79.3901975,Banjara Indian Cuisine,43.7078104847312,-79.3932956275409,Indian Restaurant
Davisville North,43.7127511,-79.3901975,Fox & Firkin,43.70694599029648,-79.39657956584766,Pub
Davisville North,43.7127511,-79.3901975,Starbucks,43.705563,-79.39763,Coffee Shop
Davisville North,43.7127511,-79.3901975,Good Bite Restaurant,43.71144896644362,-79.39934257487279,Diner
Davisville North,43.7127511,-79.3901975,Positano,43.704558,-79.38863854,Italian Restaurant
Davisville North,43.7127511,-79.3901975,Duke of Kent,43.707918,-79.398406,Pub
Davisville North,43.7127511,-79.3901975,Starbucks,43.71559,-79.40045,Coffee Shop
Davisville North,43.7127511,-79.3901975,Shoppers Drug Mart,43.708887,-79.39806,Pharmacy
Davisville North,43.7127511,-79.3901975,souvlaki express,43.70737794652891,-79.38984793934696,Greek Restaurant
Davisville North,43.7127511,-79.3901975,LCBO,43.70751779865617,-79.39872718977101,Liquor Store
Davisville North,43.7127511,-79.3901975,Dufflet Pastries,43.71572948229811,-79.40028336157728,Dessert Shop
Davisville North,43.7127511,-79.3901975,Metro,43.71113674525963,-79.37838047504476,Supermarket
Davisville North,43.7127511,-79.3901975,Mastermind Toys,43.704839243420075,-79.38854629838522,Toy / Game Store
Davisville North,43.7127511,-79.3901975,Best Western Roehampton Hotel & Suites,43.7088783,-79.3908798,Hotel
Davisville North,43.7127511,-79.3901975,Mandarin Buffet,43.705819315936644,-79.39805055425262,Buffet
Davisville North,43.7127511,-79.3901975,A&W,43.706837,-79.397167,Fast Food Restaurant
Davisville North,43.7127511,-79.3901975,Shoppers Drug Mart,43.707806,-79.389893,Pharmacy
Davisville North,43.7127511,-79.3901975,Tim Hortons,43.7072643,-79.3995112,Coffee Shop
Davisville North,43.7127511,-79.3901975,Subway,43.7084743635371,-79.39067425664052,Sandwich Place
Davisville North,43.7127511,-79.3901975,Tim Hortons,43.7063853,-79.3979953,Coffee Shop
Davisville North,43.7127511,-79.3901975,GoodLife Fitness Toronto Yonge Eglinton Centre,43.707276,-79.399562,Gym
Davisville North,43.7127511,-79.3901975,Sugar Mountain,43.70748557561357,-79.39845781552079,Candy Store
Davisville North,43.7127511,-79.3901975,Subway,43.70735910885264,-79.3990236730508,Sandwich Place
Davisville North,43.7127511,-79.3901975,Shoppers Drug Mart,43.714158,-79.3780981,Pharmacy
Davisville North,43.7127511,-79.3901975,Second Cup,43.704344001380505,-79.38865888961692,Coffee Shop
Davisville North,43.7127511,-79.3901975,Second Cup,43.706106,-79.398538,Coffee Shop
Davisville North,43.7127511,-79.3901975,Freshii,43.70673202313364,-79.39849981596528,Salad Place
Davisville North,43.7127511,-79.3901975,KFC,43.7068,-79.3982,Fast Food Restaurant
Davisville North,43.7127511,-79.3901975,Pizza Pizza,43.70613821755869,-79.38929246805056,Pizza Place
Davisville North,43.7127511,-79.3901975,Harvey's,43.70693520700258,-79.39645119824081,Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Kay Gardner Beltline Trail,43.700726252588964,-79.4101006611444,Trail
Forest Hill North &amp; West,43.6969476,-79.41130720000001,The Abbot,43.703687730512435,-79.41348481516249,Gastropub
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Hotel Gelato,43.703477773135404,-79.41431071971614,Café
Forest Hill North &amp; West,43.6969476,-79.41130720000001,The Mad Bean Coffee House,43.70352947682181,-79.4136982823359,Coffee Shop
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Ferraro,43.70365527780529,-79.41316673153752,Italian Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Tokyo Sushi,43.704145677479275,-79.41063075217247,Sushi Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Mashu Mashu Mediterranean Grill,43.688296943178955,-79.41256340570523,Middle Eastern Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Phipps Bakery Cafe,43.704116466227575,-79.41113522499343,Bakery
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Aroma Espresso Bar,43.68816960127832,-79.41259869674182,Café
Forest Hill North &amp; West,43.6969476,-79.41130720000001,7 Numbers,43.70363047439462,-79.41372432091855,Italian Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Oriole Park,43.697113532958525,-79.39929342276933,Park
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Burger Shack,43.70485530038984,-79.40606744008124,Burger Joint
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Sake Bar Kushi,43.70492346730393,-79.40695373525546,Japanese Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,The Eglinton Way,43.70256768522876,-79.41805411238548,Garden
Forest Hill North &amp; West,43.6969476,-79.41130720000001,EDO,43.703753667738965,-79.41280203647945,Japanese Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Starbucks,43.68897,-79.413097,Coffee Shop
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Darbar,43.704863139986706,-79.40774649663494,Persian Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,A&W,43.704555,-79.407625,Fast Food Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,SXS Fitness Inc.,43.704774098682286,-79.40646629702496,Gym / Fitness Center
Forest Hill North &amp; West,43.6969476,-79.41130720000001,TD Canada Trust,43.70402595885575,-79.41258256489618,Bank
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Shoppers Drug Mart,43.703442,-79.415367,Pharmacy
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Starbucks,43.70401,-79.41181,Coffee Shop
Forest Hill North &amp; West,43.6969476,-79.41130720000001,TD Canada Trust,43.6893326,-79.4127508,Bank
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Hero Certified Burgers,43.68863093053954,-79.41263632449024,Burger Joint
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Track Fitness,43.68874446105689,-79.41260738301624,Gym
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Pizza Hut,43.70496781076741,-79.40577461933502,Pizza Place
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Subway,43.688090216172824,-79.41280990859912,Sandwich Place
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Petro-Canada,43.7045,-79.407857,Gas Station
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Freshii,43.68904719148535,-79.41281856344665,Vegetarian / Vegan Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,The Bagel House,43.70398896337057,-79.41176966913828,Bagel Shop
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Forest Hill Road Park,43.69794474434431,-79.4066047668457,Park
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Yitz's Delicatessen Restaurant & Catering,43.70462523069631,-79.40893043742516,Deli / Bodega
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Robert Bateman Parkette,43.70113951308646,-79.41447047214669,Park
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Second Cup,43.688697685124076,-79.41260118073386,Café
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Kimono,43.70424116320532,-79.41008497921086,Sushi Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Duckee Asian Food,43.70326571547134,-79.41458702087402,Asian Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Global Pet Foods,43.70408990605873,-79.4109011839481,Pet Store
Forest Hill North &amp; West,43.6969476,-79.41130720000001,LCBO,43.7042882088373,-79.40926112581106,Liquor Store
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Belt Line Trail - Yonge to Bathurst,43.69645218701035,-79.40132193775102,Trail
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Sofra Mediterranean Cuisine,43.68925124826617,-79.41288197359215,Mediterranean Restaurant
Forest Hill North &amp; West,43.6969476,-79.41130720000001,LCBO,43.688909320035044,-79.41281717148208,Liquor Store
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Greenhouse Juice,43.68871461044441,-79.41244002225744,Juice Bar
Forest Hill North &amp; West,43.6969476,-79.41130720000001,RBC Royal Bank,43.68870512528291,-79.41308967769146,Bank
Forest Hill North &amp; West,43.6969476,-79.41130720000001,William P. Wilder Arena,43.69183115737972,-79.40216986522972,Skating Rink
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Rexall,43.688526,-79.412392,Pharmacy
Forest Hill North &amp; West,43.6969476,-79.41130720000001,Spadina Park,43.68853913429841,-79.40862202416405,Park
High Park / The Junction South,43.6616083,-79.46476329999999,nodo,43.665303321627505,-79.46562068004896,Italian Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Hole in the Wall,43.66529624102518,-79.46511783107383,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Indie Alehouse,43.66547472315272,-79.46528973047275,Gastropub
High Park / The Junction South,43.6616083,-79.46476329999999,Lithuania Park,43.658666653470426,-79.46303844451904,Park
High Park / The Junction South,43.6616083,-79.46476329999999,Honest Weight,43.665389,-79.461335,Seafood Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,The Good Neighbour,43.66257807131982,-79.4709859073286,Café
High Park / The Junction South,43.6616083,-79.46476329999999,The Sweet Potato,43.665405425838244,-79.4692294738573,Grocery Store
High Park / The Junction South,43.6616083,-79.46476329999999,Annette Food Market,43.662456516546676,-79.4709790090443,Italian Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,famous last words,43.665181,-79.468471,Speakeasy
High Park / The Junction South,43.6616083,-79.46476329999999,Mjölk,43.665432436685634,-79.46796194112322,Furniture / Home Store
High Park / The Junction South,43.6616083,-79.46476329999999,ARTiculations,43.6655499084009,-79.46719380367311,Arts & Crafts Store
High Park / The Junction South,43.6616083,-79.46476329999999,Shamone,43.66553289652722,-79.46815550572384,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Junction Flea,43.665258286011984,-79.462867677381,Flea Market
High Park / The Junction South,43.6616083,-79.46476329999999,Breathe Yoga Studio,43.66578399036315,-79.46844069580487,Yoga Studio
High Park / The Junction South,43.6616083,-79.46476329999999,Curry Twist,43.66558068434231,-79.47054074311107,Indian Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,TuckShop Kitchen,43.665050030369365,-79.45562358090127,Snack Place
High Park / The Junction South,43.6616083,-79.46476329999999,Isaan Der,43.665311,-79.468078,Thai Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Playa Cabana Cantina,43.6653150256334,-79.46554803042925,Mexican Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Ice Cream Junction,43.665529400721674,-79.4730527902899,Ice Cream Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Baguette & Co,43.66474424891451,-79.45576599655891,Café
High Park / The Junction South,43.6616083,-79.46476329999999,RaviSoups,43.66155543199952,-79.45516037502253,Soup Place
High Park / The Junction South,43.6616083,-79.46476329999999,The Beet Organic Café,43.665339657389666,-79.46713655678533,Café
High Park / The Junction South,43.6616083,-79.46476329999999,When the Pig Came Home,43.66547728416018,-79.47065053444993,Deli / Bodega
High Park / The Junction South,43.6616083,-79.46476329999999,Junction Farmers' Market,43.665486628304485,-79.46811754565887,Flea Market
High Park / The Junction South,43.6616083,-79.46476329999999,Junction City Music Hall,43.66533428942121,-79.46625298427486,Music Venue
High Park / The Junction South,43.6616083,-79.46476329999999,Mattachioni,43.66495951140892,-79.45491212562268,Café
High Park / The Junction South,43.6616083,-79.46476329999999,3030 Dundas,43.66557380985307,-79.47037575268513,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Cabin Fever,43.65544217064788,-79.45663939393057,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,The Mugshot Tavern,43.65475074710892,-79.45972008673122,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Full Stop,43.66554719312273,-79.46786243242255,Café
High Park / The Junction South,43.6616083,-79.46476329999999,Vesuvio's Pizzeria & Spaghetti House,43.66552957134298,-79.46978423972531,Italian Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Bunner's Bake Shop,43.66553598145282,-79.47151288405423,Bakery
High Park / The Junction South,43.6616083,-79.46476329999999,Farmhouse Tavern,43.66478965864998,-79.4554147074635,Gastropub
High Park / The Junction South,43.6616083,-79.46476329999999,Organic Garage,43.6677425791308,-79.46327112553986,Organic Grocery
High Park / The Junction South,43.6616083,-79.46476329999999,Love Chix,43.66523,-79.45407,Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Metropolis Living,43.665405,-79.468844,Antique Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Wallace Espresso,43.664807369728024,-79.45574197943404,Café
High Park / The Junction South,43.6616083,-79.46476329999999,Hula Girl,43.65978520431169,-79.45363404441129,Coffee Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Pho Huong,43.665317424998065,-79.46854833967228,Vietnamese Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Tim & Sue's No Frills,43.664243,-79.468643,Grocery Store
High Park / The Junction South,43.6616083,-79.46476329999999,Whelan's Gate,43.655365921501726,-79.45655103567321,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Delight,43.66552227429553,-79.47062378703758,Dessert Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Crema Coffee Co.,43.66543423757319,-79.47213703014219,Coffee Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Dirty Food Eatery,43.66551362745244,-79.47198047941576,Breakfast Spot
High Park / The Junction South,43.6616083,-79.46476329999999,Cool Hand of a Girl,43.66541017820662,-79.46282167660381,Café
High Park / The Junction South,43.6616083,-79.46476329999999,Osaka Sushi,43.655728420016516,-79.45559104750811,Sushi Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Pandemonium,43.6655328625076,-79.46693103427353,Bookstore
High Park / The Junction South,43.6616083,-79.46476329999999,Lan Sushi,43.665507174321554,-79.46882453117938,Sushi Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Lucy Nails,43.66546666817928,-79.4714906407299,Nail Salon
High Park / The Junction South,43.6616083,-79.46476329999999,The Thai,43.65539210918798,-79.45682863366065,Thai Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Silk,43.66529073542964,-79.46623843808621,Thai Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Sushi Place,43.65495237472713,-79.4592843069407,Sushi Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Fat Louie's BBQ,43.66932673950346,-79.46916626397906,Food Truck
High Park / The Junction South,43.6616083,-79.46476329999999,Junction Grill,43.66521011890175,-79.46846083483024,Diner
High Park / The Junction South,43.6616083,-79.46476329999999,A&W,43.66552,-79.464731,Fast Food Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Starbucks,43.665346,-79.471883,Coffee Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Chica’s Nashville Hot Chicken,43.665295,-79.464888,Fried Chicken Joint
High Park / The Junction South,43.6616083,-79.46476329999999,ROUX,43.66541814719867,-79.46239204687215,Cajun / Creole Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Dairy Queen / Orange Julius,43.6556345686091,-79.45666551589966,Ice Cream Shop
High Park / The Junction South,43.6616083,-79.46476329999999,High Park Nails and Spa,43.665543850492575,-79.47450997275811,Nail Salon
High Park / The Junction South,43.6616083,-79.46476329999999,Bricco Wine Bar,43.665385,-79.470865,Italian Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,The Wicket,43.65542955688815,-79.45672296377413,Pub
High Park / The Junction South,43.6616083,-79.46476329999999,Pascal's Baguette & Bagels,43.665426,-79.466176,Bakery
High Park / The Junction South,43.6616083,-79.46476329999999,Lunch Box,43.65470593287968,-79.45978763873431,Breakfast Spot
High Park / The Junction South,43.6616083,-79.46476329999999,La Revolucion,43.66546024899212,-79.46430756434131,Mexican Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Mersin Mediterranean Cuisine,43.655711492034214,-79.45556662222782,Mediterranean Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Subway,43.65467065287538,-79.45922366385173,Sandwich Place
High Park / The Junction South,43.6616083,-79.46476329999999,Petro-Canada,43.654959,-79.459741,Gas Station
High Park / The Junction South,43.6616083,-79.46476329999999,Rabba Fine Foods,43.65408229951796,-79.46340677360011,Convenience Store
High Park / The Junction South,43.6616083,-79.46476329999999,Tim Hortons,43.6690127,-79.4701226,Coffee Shop
High Park / The Junction South,43.6616083,-79.46476329999999,7-Eleven,43.6552012,-79.4590961,Convenience Store
High Park / The Junction South,43.6616083,-79.46476329999999,Axis Gallery & Grill,43.66557859428013,-79.47094596099255,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Shoxs,43.665352769160776,-79.46356279142312,Bar
High Park / The Junction South,43.6616083,-79.46476329999999,Tim Hortons,43.65530175764993,-79.45874154567724,Coffee Shop
High Park / The Junction South,43.6616083,-79.46476329999999,The Friendly Thai,43.665540244616984,-79.47048031151444,Thai Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,SMASH,43.665496255078395,-79.46553722469592,Antique Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Pizza Pizza,43.65479537949567,-79.4595729360993,Pizza Place
High Park / The Junction South,43.6616083,-79.46476329999999,High Park Tuck Shop,43.65666565106496,-79.46662836072059,Convenience Store
High Park / The Junction South,43.6616083,-79.46476329999999,Shoppers Drug Mart,43.659212,-79.453005,Pharmacy
High Park / The Junction South,43.6616083,-79.46476329999999,Public Storage,43.66676342071717,-79.46658179164132,Storage Facility
High Park / The Junction South,43.6616083,-79.46476329999999,High Park Village Fitness,43.655577317000144,-79.46526867033697,Gym / Fitness Center
High Park / The Junction South,43.6616083,-79.46476329999999,LA Fitness,43.66769493590236,-79.46412139514005,Gym
High Park / The Junction South,43.6616083,-79.46476329999999,Tim Hortons,43.6653822975475,-79.4750748574733,Coffee Shop
High Park / The Junction South,43.6616083,-79.46476329999999,West Toronto CrossFit,43.6669397722786,-79.46917981386672,Gym
High Park / The Junction South,43.6616083,-79.46476329999999,TTC Stop #7887,43.66789181974563,-79.46530994171788,Bus Stop
High Park / The Junction South,43.6616083,-79.46476329999999,Staples,43.67025993378842,-79.46714490652084,Paper / Office Supplies Store
High Park / The Junction South,43.6616083,-79.46476329999999,Hannah's Cafe and Bakery,43.6541206,-79.4627643,Restaurant
High Park / The Junction South,43.6616083,-79.46476329999999,Super Stop Convenience,43.65389523857159,-79.46566701540108,Convenience Store
High Park / The Junction South,43.6616083,-79.46476329999999,High Park Subway Station,43.65392565450594,-79.46686756442625,Metro Station
High Park / The Junction South,43.6616083,-79.46476329999999,Bennett Parkette,43.65391879339464,-79.4671871696148,Park
High Park / The Junction South,43.6616083,-79.46476329999999,Carlton Park,43.66596582004727,-79.45559151090347,Park
High Park / The Junction South,43.6616083,-79.46476329999999,Fabric Fabric,43.66969939655906,-79.4675018028801,Hobby Shop
High Park / The Junction South,43.6616083,-79.46476329999999,Black Oak Cafe,43.653356828497955,-79.46671076127944,Food Truck
High Park / The Junction South,43.6616083,-79.46476329999999,IDA High Park,43.65331554198388,-79.46681112650649,Pharmacy
High Park / The Junction South,43.6616083,-79.46476329999999,High Park Deli Express,43.65313882502173,-79.46765170932755,Deli / Bodega
High Park / The Junction South,43.6616083,-79.46476329999999,RONA,43.6686315,-79.4705721,Hardware Store
Westmount,43.696319,-79.53224240000002,Mayflower Chinese Food,43.69275315666511,-79.53156594082111,Chinese Restaurant
Westmount,43.696319,-79.53224240000002,Weston Golf And Country Club,43.701685,-79.533228,Golf Course
Westmount,43.696319,-79.53224240000002,Starbucks,43.696405,-79.533479,Coffee Shop
Westmount,43.696319,-79.53224240000002,Pizza Hut,43.69643127748791,-79.53323325309887,Pizza Place
Westmount,43.696319,-79.53224240000002,Subway,43.69292687319966,-79.5314711469564,Sandwich Place
Westmount,43.696319,-79.53224240000002,Petro-Canada,43.690165,-79.530166,Gas Station
Westmount,43.696319,-79.53224240000002,Petro-Canada,43.696091,-79.520962,Gas Station
Westmount,43.696319,-79.53224240000002,Metro,43.69124813823024,-79.53101009130563,Supermarket
Westmount,43.696319,-79.53224240000002,Pizza Nova,43.69281687469844,-79.53156995754804,Pizza Place
Westmount,43.696319,-79.53224240000002,Dixon & Royal York,43.70001307201072,-79.53440797155301,Intersection
Westmount,43.696319,-79.53224240000002,Dollarama,43.691945,-79.531593,Discount Store
Westmount,43.696319,-79.53224240000002,Baskin-Robbins,43.69154676061439,-79.53170170483699,Ice Cream Shop
Westmount,43.696319,-79.53224240000002,Royal York Fruit Market,43.69149356710751,-79.5314711469564,Flea Market
Westmount,43.696319,-79.53224240000002,Weston Driving Range,43.70090741334572,-79.53580773322864,Golf Driving Range
Westmount,43.696319,-79.53224240000002,Cruickshank Park,43.70168343519984,-79.52439665794373,Park
Westmount,43.696319,-79.53224240000002,241 Pizza,43.69677503568423,-79.54421369229051,Pizza Place
Westmount,43.696319,-79.53224240000002,Eggsmart,43.70227,-79.523103,Breakfast Spot
Wexford / Maryvale,43.750071500000004,-79.2958491,Pho Metro,43.74536458313563,-79.29446212828603,Vietnamese Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Makkalchon Korean Restaurant 맛깔촌,43.74494499908732,-79.2964935606234,Korean Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Diana's Seafood Delight,43.74574539734533,-79.29163423555568,Fish Market
Wexford / Maryvale,43.750071500000004,-79.2958491,Crown Pastries,43.746098,-79.293142,Bakery
Wexford / Maryvale,43.750071500000004,-79.2958491,Arz Fine Foods,43.74389829414246,-79.30099567107857,Supermarket
Wexford / Maryvale,43.750071500000004,-79.2958491,Diana's Oyster Bar & Grill,43.74565030746695,-79.29158004146461,Seafood Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Patna Kebab House,43.743513095785126,-79.30163584158643,Indian Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Shawarma Empire,43.743405300438305,-79.30364913090075,Middle Eastern Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Ghadir Mid-Eastern Grocery,43.74363845933303,-79.30423348681926,Grocery Store
Wexford / Maryvale,43.750071500000004,-79.2958491,Ibrahim BBQ,43.74447414666509,-79.2974995139424,Middle Eastern Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Nasib's Shawarma & Falafel,43.743512,-79.3023,Middle Eastern Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Big Moe's (Halal),43.744333584450956,-79.2977313160344,Burger Joint
Wexford / Maryvale,43.750071500000004,-79.2958491,Wexford Restaurant,43.7460300445972,-79.29384330907153,Breakfast Spot
Wexford / Maryvale,43.750071500000004,-79.2958491,Swiss Chalet,43.74630421704906,-79.28923986561858,Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Tim Hortons,43.7455132382073,-79.2952139675617,Coffee Shop
Wexford / Maryvale,43.750071500000004,-79.2958491,Pizza Pizza,43.7447116,-79.2990406,Pizza Place
Wexford / Maryvale,43.750071500000004,-79.2958491,Agincourt Open Badminton Centre,43.75820960083912,-79.29189886175206,Badminton Court
Wexford / Maryvale,43.750071500000004,-79.2958491,The Loaded Dog,43.74427837403965,-79.29987247913081,Bar
Wexford / Maryvale,43.750071500000004,-79.2958491,Frank's Smoke Shop,43.74589,-79.29494,Smoke Shop
Wexford / Maryvale,43.750071500000004,-79.2958491,Sequoia Lounge,43.74564498729392,-79.29573737087405,Middle Eastern Restaurant
Wexford / Maryvale,43.750071500000004,-79.2958491,Little Caesars Pizza,43.745473892980684,-79.2943633108266,Pizza Place
Wexford / Maryvale,43.750071500000004,-79.2958491,Warden Ave & Lawrence Ave E,43.74525839874023,-79.29483917471472,Intersection
Wexford / Maryvale,43.750071500000004,-79.2958491,Habibiz 2,43.745293,-79.29736,Hookah Bar
